Extent,Prediction
9.745,11.159
9.866,11.268
9.951,11.351
9.923,11.582
9.982,11.707
10.044,11.756
10.047,11.796
10.052,11.819
10.099,11.876
10.226,11.928
10.34,11.918
10.442,12.021
10.673,12.098
10.832,12.27
10.994,12.408
11.159,12.465
11.268,12.517
11.351,12.593
11.582,12.675
11.707,12.683
11.756,12.696
11.796,12.812
11.819,12.831
11.876,12.94
11.928,13.073
11.918,13.072
12.021,13.11
12.098,13.207
12.27,13.182
12.408,13.252
12.465,13.361
12.517,13.403
12.593,13.51
12.675,13.459
12.683,13.435
12.696,13.217
12.812,13.227
12.831,13.29
12.94,13.367
13.073,13.444
13.072,13.523
13.11,13.67
13.207,13.712
13.182,13.776
13.252,13.89
13.361,13.914
13.403,13.951
13.51,14.014
13.459,14.089
13.435,14.175
13.217,14.226
13.227,14.189
13.29,14.26
13.367,14.215
13.444,14.218
13.523,14.276
13.67,14.232
13.712,14.222
13.776,14.371
13.89,14.328
13.914,14.306
13.951,14.254
14.014,14.252
14.089,14.351
14.175,14.351
14.226,14.375
14.189,14.442
14.26,14.477
14.215,14.476
14.218,14.563
14.276,14.538
14.232,14.631
14.222,14.495
14.371,14.563
14.328,14.552
14.306,14.601
14.254,14.74
14.252,14.627
14.351,14.679
14.351,14.712
14.375,14.76
14.442,14.717
14.477,14.65
14.476,14.676
14.563,14.662
14.538,14.682
14.631,14.672
14.495,14.742
14.563,14.714
14.552,14.66
14.601,14.653
14.74,14.642
14.627,14.644
14.679,14.796
14.712,14.842
14.76,14.808
14.717,14.733
14.65,14.632
14.676,14.609
14.662,14.485
14.682,14.502
14.672,14.596
14.742,14.561
14.714,14.446
14.66,14.364
14.653,14.406
14.642,14.493
14.644,14.407
14.796,14.399
14.842,14.368
14.808,14.414
14.733,14.387
14.632,14.281
14.609,14.326
14.485,14.277
14.502,14.264
14.596,14.267
14.561,14.277
14.446,14.186
14.364,14.225
14.406,14.242
14.493,14.186
14.407,14.123
14.399,14.141
14.368,14.074
14.414,14.028
14.387,13.93
14.281,13.878
14.326,13.909
14.277,13.806
14.264,13.777
14.267,13.722
14.277,13.772
14.186,13.751
14.225,13.755
14.242,13.784
14.186,13.719
14.123,13.663
14.141,13.682
14.074,13.615
14.028,13.542
13.93,13.486
13.878,13.439
13.909,13.471
13.806,13.482
13.777,13.424
13.722,13.367
13.772,13.295
13.751,13.291
13.755,13.271
13.784,13.209
13.719,13.171
13.663,13.139
13.682,13.123
13.615,13.064
13.542,12.949
13.486,12.941
13.439,12.898
13.471,12.868
13.482,12.865
13.424,12.838
13.367,12.749
13.295,12.718
13.291,12.684
13.271,12.724
13.209,12.769
13.171,12.642
13.139,12.565
13.123,12.503
13.064,12.466
12.949,12.415
12.941,12.331
12.898,12.338
12.868,12.327
12.865,12.296
12.838,12.184
12.749,12.17
12.718,12.029
12.684,12.004
12.724,11.92
12.769,11.867
12.642,11.817
12.565,11.759
12.503,11.757
12.466,11.826
12.415,11.702
12.331,11.715
12.338,11.639
12.327,11.607
12.296,11.561
12.184,11.457
12.17,11.43
12.029,11.365
12.004,11.263
11.92,11.131
11.867,11.065
11.817,10.945
11.759,10.863
11.757,10.824
11.826,10.737
11.702,10.626
11.715,10.497
11.639,10.447
11.607,10.391
11.561,10.281
11.457,10.125
11.43,9.952
11.365,9.632
11.263,9.452
11.131,9.21
11.065,9.098
10.945,9.037
10.863,8.897
10.824,8.784
10.737,8.722
10.626,8.674
10.497,8.583
10.447,8.463
10.391,8.327
10.281,8.195
10.125,8.065
9.952,8.001
9.632,7.823
9.452,7.817
9.21,7.751
9.098,7.62
9.037,7.479
8.897,7.445
8.784,7.393
8.722,7.251
8.674,7.126
8.583,6.998
8.463,6.886
8.327,6.785
8.195,6.719
8.065,6.709
8.001,6.657
7.823,6.629
7.817,6.461
7.751,6.341
7.62,6.25
7.479,6.2
7.445,6.065
7.393,5.923
7.251,5.882
7.126,5.823
6.998,5.741
6.886,5.603
6.785,5.59
6.719,5.519
6.709,5.462
6.657,5.387
6.629,5.329
6.461,5.253
6.341,5.178
6.25,5.071
6.2,5.056
6.065,4.997
5.923,4.923
5.882,4.901
5.823,4.872
5.741,4.837
5.603,4.793
5.59,4.8
5.519,4.83
5.462,4.718
5.387,4.695
5.329,4.584
5.253,4.528
5.178,4.475
5.071,4.462
5.056,4.45
4.997,4.423
4.923,4.376
4.901,4.291
4.872,4.275
4.837,4.292
4.793,4.277
4.8,4.254
4.83,4.215
4.718,4.225
4.695,4.218
4.584,4.147
4.528,4.167
4.475,4.153
4.462,4.149
4.45,4.156
4.423,4.191
4.376,4.2
4.291,4.223
4.275,4.231
4.292,4.193
4.277,4.162
4.254,4.213
4.215,4.223
4.225,4.283
4.218,4.279
4.147,4.342
4.167,4.473
4.153,4.614
4.149,4.658
4.156,4.786
4.191,4.813
4.2,4.771
4.223,4.83
4.231,4.953
4.193,5.044
4.162,5.118
4.213,5.205
4.223,5.262
4.283,5.288
4.279,5.338
4.342,5.418
4.473,5.559
4.614,5.675
4.658,5.755
4.786,5.906
4.813,6.115
4.771,6.279
4.83,6.484
4.953,6.728
5.044,6.9
5.118,7.005
5.205,7.21
5.262,7.399
5.288,7.642
5.338,7.88
5.418,8.085
5.559,8.179
5.675,8.332
5.755,8.498
5.906,8.663
6.115,8.731
6.279,8.897
6.484,8.911
6.728,8.986
6.9,9.119
7.005,9.231
7.21,9.401
7.399,9.469
7.642,9.519
7.88,9.66
8.085,9.678
8.179,9.663
8.332,9.714
8.498,9.739
8.663,9.892
8.731,9.966
8.897,10.058
8.911,10.152
8.986,10.278
9.119,10.304
9.231,10.28
9.401,10.291
9.469,10.405
9.519,10.43
9.66,10.491
9.678,10.673
9.663,10.828
9.714,10.878
9.739,10.916
9.892,10.867
9.966,10.991
10.058,11.148
10.152,11.273
10.278,11.333
10.304,11.352
10.28,11.403
10.291,11.511
10.405,11.6
10.43,11.586
10.491,11.646
10.673,11.764
10.828,11.864
10.878,11.903
10.916,11.969
10.867,12.11
10.991,12.216
11.148,12.275
11.273,12.395
11.333,12.498
11.352,12.592
11.403,12.694
11.511,12.807
11.6,12.742
11.586,12.766
11.646,12.867
11.764,12.918
11.864,12.981
11.903,13.012
11.969,13.054
12.11,13.206
12.216,13.164
12.275,13.19
12.395,13.275
12.498,13.303
12.592,13.325
12.694,13.411
12.807,13.433
12.742,13.532
12.766,13.586
12.867,13.744
12.918,13.678
12.981,13.747
13.012,13.78
13.054,13.822
13.206,13.849
13.164,13.865
13.19,13.922
13.275,13.997
13.303,13.964
13.325,14.07
13.411,14.189
13.433,14.286
13.532,14.455
13.586,14.468
13.744,14.525
13.678,14.533
13.747,14.593
13.78,14.609
13.822,14.519
13.849,14.465
13.865,14.563
13.922,14.66
13.997,14.664
13.964,14.711
14.07,14.835
14.189,14.849
14.286,14.841
14.455,14.855
14.468,14.9
14.525,14.93
14.533,14.967
14.593,14.976
14.609,14.921
14.519,14.829
14.465,14.735
14.563,14.774
14.66,14.889
14.664,14.881
14.711,14.929
14.835,14.927
14.849,15.06
14.841,15.197
14.855,15.213
14.9,15.233
14.93,15.262
14.967,15.242
14.976,15.354
14.921,15.243
14.829,15.21
14.735,15.27
14.774,15.222
14.889,15.197
14.881,15.195
14.929,15.233
14.927,15.235
15.06,15.197
15.197,15.262
15.213,15.352
15.233,15.251
15.262,15.268
15.242,15.305
15.354,15.305
15.243,15.204
15.21,15.194
15.27,15.126
15.222,15.141
15.197,15.135
15.195,15.14
15.233,15.167
15.235,15.175
15.197,15.184
15.262,15.165
15.352,15.113
15.251,15.133
15.268,15.135
15.305,15.081
15.305,15.051
15.204,14.988
15.194,15.041
15.126,15.081
15.141,14.989
15.135,14.931
15.14,14.901
15.167,14.794
15.175,14.747
15.184,14.722
15.165,14.814
15.113,14.842
15.133,14.755
15.135,14.773
15.081,14.678
15.051,14.616
14.988,14.498
15.041,14.487
15.081,14.411
14.989,14.268
14.931,14.305
14.901,14.178
14.794,14.107
14.747,14.063
14.722,13.979
14.814,13.995
14.842,13.937
14.755,13.879
14.773,13.807
14.678,13.845
14.616,13.848
14.498,13.811
14.487,13.783
14.411,13.795
14.268,13.649
14.305,13.651
14.178,13.593
14.107,13.586
14.063,13.576
13.979,13.494
13.995,13.491
13.937,13.436
13.879,13.354
13.807,13.319
13.845,13.224
13.848,13.199
13.811,13.154
13.783,13.086
13.795,13.049
13.649,13.048
13.651,12.984
13.593,12.875
13.586,12.775
13.576,12.672
13.494,12.639
13.491,12.612
13.436,12.602
13.354,12.587
13.319,12.503
13.224,12.481
13.199,12.43
13.154,12.316
13.086,12.318
13.049,12.267
13.048,12.224
12.984,12.164
12.875,12.119
12.775,12.111
12.672,11.984
12.639,11.869
12.612,11.825
12.602,11.714
12.587,11.632
12.503,11.578
12.481,11.498
12.43,11.541
12.316,11.478
12.318,11.414
12.267,11.363
12.224,11.268
12.164,11.189
12.119,11.137
12.111,11.072
11.984,11.024
11.869,10.954
11.825,10.894
11.714,10.803
11.632,10.719
11.578,10.663
11.498,10.552
11.541,10.504
11.478,10.393
11.414,10.326
11.363,10.263
11.268,10.199
11.189,9.93
11.137,9.921
11.072,9.821
11.024,9.742
10.954,9.645
10.894,9.649
10.803,9.491
10.719,9.45
10.663,9.396
10.552,9.315
10.504,9.211
10.393,9.122
10.326,9.033
10.263,8.982
10.199,8.766
9.93,8.688
9.921,8.617
9.821,8.511
9.742,8.408
9.645,8.28
9.649,8.165
9.491,8.108
9.45,7.989
9.396,7.894
9.315,7.755
9.211,7.746
9.122,7.675
9.033,7.566
8.982,7.466
8.766,7.347
8.688,7.327
8.617,7.203
8.511,7.096
8.408,7.089
8.28,6.948
8.165,6.69
8.108,6.584
7.989,6.516
7.894,6.539
7.755,6.421
7.746,6.285
7.675,6.259
7.566,6.155
7.466,6.095
7.347,6.025
7.327,5.974
7.203,5.893
7.096,5.851
7.089,5.73
6.948,5.619
6.69,5.624
6.584,5.539
6.516,5.476
6.539,5.419
6.421,5.236
6.285,5.106
6.259,5.019
6.155,5.037
6.095,5.023
6.025,5.012
5.974,4.938
5.893,4.904
5.851,4.828
5.73,4.717
5.619,4.741
5.624,4.686
5.539,4.691
5.476,4.7
5.419,4.664
5.236,4.627
5.106,4.651
5.019,4.603
5.037,4.577
5.023,4.574
5.012,4.598
4.938,4.599
4.904,4.601
4.828,4.615
4.717,4.602
4.741,4.548
4.686,4.565
4.691,4.598
4.7,4.659
4.664,4.658
4.627,4.679
4.651,4.692
4.603,4.729
4.577,4.763
4.574,4.811
4.598,4.884
4.599,4.925
4.601,5.038
4.615,5.254
4.602,5.336
4.548,5.431
4.565,5.505
4.598,5.63
4.659,5.786
4.658,5.948
4.679,6.064
4.692,6.313
4.729,6.409
4.763,6.615
4.811,6.772
4.884,6.91
4.925,7.093
5.038,7.252
5.254,7.459
5.336,7.601
5.431,7.737
5.505,7.905
5.63,8.026
5.786,8.126
5.948,8.352
6.064,8.528
6.313,8.667
6.409,8.762
6.615,8.842
6.772,8.914
6.91,8.994
7.093,9.107
7.252,9.193
7.459,9.315
7.601,9.363
7.737,9.331
7.905,9.399
8.026,9.57
8.126,9.708
8.352,9.794
8.528,9.963
8.667,10.062
8.762,10.089
8.842,10.122
8.914,10.129
8.994,10.09
9.107,10.111
9.193,10.119
9.315,10.215
9.363,10.339
9.331,10.476
9.399,10.468
9.57,10.637
9.708,10.715
9.794,10.667
9.963,10.696
10.062,10.785
10.089,10.912
10.122,10.928
10.129,11.029
10.09,11.043
10.111,11.122
10.119,11.152
10.215,11.252
10.339,11.492
10.476,11.521
10.468,11.586
10.637,11.68
10.715,11.781
10.667,11.811
10.696,11.936
10.785,12.147
10.912,12.224
10.928,12.343
11.029,12.35
11.043,12.424
11.122,12.309
11.152,12.281
11.252,12.377
11.492,12.407
11.521,12.367
11.586,12.357
11.68,12.447
11.781,12.461
11.811,12.436
11.936,12.676
12.147,12.636
12.224,12.698
12.343,12.794
12.35,12.94
12.424,12.847
12.309,12.882
12.281,12.926
12.377,12.929
12.407,13.048
12.367,13.189
12.357,13.18
12.447,13.267
12.461,13.286
12.436,13.352
12.676,13.447
12.636,13.478
12.698,13.586
12.794,13.646
12.94,13.73
12.847,13.777
12.882,13.79
12.926,13.857
12.929,14.008
13.048,14.115
13.189,14.123
13.18,14.094
13.267,14.162
13.286,14.268
13.352,14.19
13.447,14.168
13.478,14.251
13.586,14.232
13.646,14.184
13.73,14.166
13.777,14.133
13.79,14.231
13.857,14.291
14.008,14.336
14.115,14.38
14.123,14.408
14.094,14.502
14.162,14.604
14.268,14.531
14.19,14.507
14.168,14.58
14.251,14.662
14.232,14.774
14.184,14.856
14.166,14.879
14.133,14.853
14.231,14.772
14.291,14.762
14.336,14.845
14.38,14.848
14.408,14.882
14.502,14.901
14.604,14.982
14.531,14.969
14.507,14.851
14.58,14.872
14.662,14.882
14.774,14.8
14.856,14.811
14.879,14.809
14.853,14.847
14.772,14.991
14.762,15.039
14.845,15.112
14.848,15.168
14.882,15.195
14.901,15.126
14.982,15.067
14.969,15.123
14.851,15.162
14.872,15.076
14.882,14.955
14.8,14.878
14.811,14.833
14.809,14.894
14.847,14.861
14.991,14.884
15.039,14.959
15.112,14.939
15.168,14.942
15.195,15.015
15.126,14.968
15.067,14.959
15.123,14.962
15.162,15.004
15.076,15.052
14.955,15.073
14.878,15.027
14.833,15.022
14.894,14.981
14.861,14.954
14.884,14.906
14.959,14.881
14.939,14.864
14.942,14.762
15.015,14.73
14.968,14.728
14.959,14.779
14.962,14.818
15.004,14.753
15.052,14.684
15.073,14.732
15.027,14.668
15.022,14.667
14.981,14.638
14.954,14.61
14.906,14.653
14.881,14.561
14.864,14.521
14.762,14.561
14.73,14.517
14.728,14.434
14.779,14.41
14.818,14.402
14.753,14.479
14.684,14.438
14.732,14.435
14.668,14.309
14.667,14.268
14.638,14.279
14.61,14.278
14.653,14.185
14.561,14.123
14.521,14.128
14.561,14.081
14.517,13.956
14.434,13.901
14.41,13.857
14.402,13.863
14.479,13.78
14.438,13.763
14.435,13.693
14.309,13.683
14.268,13.616
14.279,13.576
14.278,13.457
14.185,13.406
14.123,13.379
14.128,13.334
14.081,13.288
13.956,13.17
13.901,13.155
13.857,13.061
13.863,12.992
13.78,13.0
13.763,12.942
13.693,12.906
13.683,12.822
13.616,12.732
13.576,12.637
13.457,12.582
13.406,12.575
13.379,12.541
13.334,12.465
13.288,12.376
13.17,12.28
13.155,12.139
13.061,12.02
12.992,11.922
13.0,11.909
12.942,11.884
12.906,11.783
12.822,11.74
12.732,11.676
12.637,11.632
12.582,11.629
12.575,11.657
12.541,11.671
12.465,11.624
12.376,11.554
12.28,11.497
12.139,11.385
12.02,11.293
11.922,11.285
11.909,11.188
11.884,11.169
11.783,11.096
11.74,11.064
11.676,10.882
11.632,10.769
11.629,10.717
11.657,10.633
11.671,10.626
11.624,10.437
11.554,10.334
11.497,10.393
11.385,10.054
11.293,9.929
11.285,9.858
11.188,9.695
11.169,9.643
11.096,9.504
11.064,9.386
10.882,9.292
10.769,9.18
10.717,9.03
10.633,9.001
10.626,8.989
10.437,8.801
10.334,8.701
10.393,8.573
10.054,8.512
9.929,8.416
9.858,8.374
9.695,8.235
9.643,8.123
9.504,7.952
9.386,7.76
9.292,7.694
9.18,7.548
9.03,7.422
9.001,7.337
8.989,7.227
8.801,7.107
8.701,7.067
8.573,7.001
8.512,7.018
8.416,6.994
8.374,6.936
8.235,6.905
8.123,6.839
7.952,6.805
7.76,6.776
7.694,6.719
7.548,6.703
7.422,6.574
7.337,6.51
7.227,6.493
7.107,6.442
7.067,6.377
7.001,6.234
7.018,6.192
6.994,6.143
6.936,6.077
6.905,6.002
6.839,5.869
6.805,5.815
6.776,5.783
6.719,5.714
6.703,5.622
6.574,5.568
6.51,5.584
6.493,5.518
6.442,5.46
6.377,5.47
6.234,5.419
6.192,5.318
6.143,5.347
6.077,5.355
6.002,5.257
5.869,5.26
5.815,5.193
5.783,5.269
5.714,5.175
5.622,5.214
5.568,5.132
5.584,5.165
5.518,5.17
5.46,5.113
5.47,5.047
5.419,5.103
5.318,5.198
5.347,5.213
5.355,5.175
5.257,5.196
5.26,5.211
5.193,5.195
5.269,5.24
5.175,5.276
5.214,5.341
5.132,5.349
5.165,5.32
5.17,5.377
5.113,5.383
5.047,5.444
5.103,5.456
5.198,5.473
5.213,5.549
5.175,5.682
5.196,5.774
5.211,5.769
5.195,5.798
5.24,5.852
5.276,5.846
5.341,5.878
5.349,5.915
5.32,5.962
5.377,6.219
5.383,6.432
5.444,6.526
5.456,6.522
5.473,6.665
5.549,6.838
5.682,6.856
5.774,6.942
5.769,7.073
5.798,7.196
5.852,7.307
5.846,7.385
5.878,7.529
5.915,7.608
5.962,7.665
6.219,7.646
6.432,7.822
6.526,8.02
6.522,8.189
6.665,8.386
6.838,8.543
6.856,8.685
6.942,8.723
7.073,8.758
7.196,8.807
7.307,8.824
7.385,8.882
7.529,9.012
7.608,9.086
7.665,9.07
7.646,9.187
7.822,9.249
8.02,9.318
8.189,9.283
8.386,9.324
8.543,9.465
8.685,9.714
8.723,9.835
8.758,9.919
8.807,10.001
8.824,10.09
8.882,10.141
9.012,10.207
9.086,10.332
9.07,10.465
9.187,10.575
9.249,10.66
9.318,10.774
9.283,10.804
9.324,10.858
9.465,10.86
9.714,10.929
9.835,11.13
9.919,11.256
10.001,11.318
10.09,11.416
10.141,11.631
10.207,11.529
10.332,11.585
10.465,11.56
10.575,11.592
10.66,11.681
10.774,11.695
10.804,11.842
10.858,11.957
10.86,12.121
10.929,12.215
11.13,12.344
11.256,12.433
11.318,12.504
11.416,12.488
11.631,12.527
11.529,12.617
11.585,12.64
11.56,12.639
11.592,12.688
11.681,12.744
11.695,12.87
11.842,12.868
11.957,13.024
12.121,13.103
12.215,13.118
12.344,13.061
12.433,13.205
12.504,13.232
12.488,13.254
12.527,13.236
12.617,13.337
12.64,13.458
12.639,13.499
12.688,13.536
12.744,13.584
12.87,13.603
12.868,13.695
13.024,13.672
13.103,13.728
13.118,13.76
13.061,13.846
13.205,13.82
13.232,13.812
13.254,13.826
13.236,13.881
13.337,13.96
13.458,13.94
13.499,13.889
13.536,13.866
13.584,13.904
13.603,13.991
13.695,14.089
13.672,14.045
13.728,13.949
13.76,14.041
13.846,14.111
13.82,14.142
13.812,14.209
13.826,14.266
13.881,14.255
13.96,14.309
13.94,14.317
13.889,14.319
13.866,14.24
13.904,14.322
13.991,14.441
14.089,14.365
14.045,14.394
13.949,14.515
14.041,14.556
14.111,14.652
14.142,14.685
14.209,14.715
14.266,14.823
14.255,14.853
14.309,14.775
14.317,14.729
14.319,14.733
14.24,14.84
14.322,14.875
14.441,14.812
14.365,14.803
14.394,14.767
14.515,14.789
14.556,14.921
14.652,14.914
14.685,15.019
14.715,15.037
14.823,15.14
14.853,15.233
14.775,15.216
14.729,15.165
14.733,15.148
14.84,15.1
14.875,15.113
14.812,15.072
14.803,15.098
14.767,15.122
14.789,15.104
14.921,15.1
14.914,15.142
15.019,15.173
15.037,15.171
15.14,15.134
15.233,15.122
15.216,15.129
15.165,15.058
15.148,15.052
15.1,15.179
15.113,15.118
15.072,15.174
15.098,15.149
15.122,15.147
15.104,15.248
15.1,15.31
15.142,15.351
15.173,15.279
15.171,15.229
15.134,15.149
15.122,15.122
15.129,15.053
15.058,15.054
15.052,14.995
15.179,14.978
15.118,14.967
15.174,14.882
15.149,14.805
15.147,14.751
15.248,14.704
15.31,14.694
15.351,14.621
15.279,14.589
15.229,14.581
15.149,14.527
15.122,14.499
15.053,14.492
15.054,14.451
14.995,14.443
14.978,14.42
14.967,14.343
14.882,14.261
14.805,14.223
14.751,14.292
14.704,14.177
14.694,14.147
14.621,14.034
14.589,13.88
14.581,13.821
14.527,13.7
14.499,13.641
14.492,13.549
14.451,13.54
14.443,13.47
14.42,13.415
14.343,13.341
14.261,13.224
14.223,13.137
14.292,13.159
14.177,13.099
14.147,13.005
14.034,12.955
13.88,12.864
13.821,12.782
13.7,12.685
13.641,12.64
13.549,12.573
13.54,12.508
13.47,12.455
13.415,12.375
13.341,12.328
13.224,12.294
13.137,12.204
13.159,12.105
13.099,12.115
13.005,12.052
12.955,12.003
12.864,11.93
12.782,11.795
12.685,11.691
12.64,11.634
12.573,11.57
12.508,11.495
12.455,11.407
12.375,11.369
12.328,11.254
12.294,11.162
12.204,11.076
12.105,10.996
12.115,10.906
12.052,10.89
12.003,10.811
11.93,10.748
11.795,10.693
11.691,10.642
11.634,10.399
11.57,10.315
11.495,10.131
11.407,10.104
11.369,10.014
11.254,9.981
11.162,9.814
11.076,9.694
10.996,9.645
10.906,9.501
10.89,9.328
10.811,9.231
10.748,9.257
10.693,9.022
10.642,8.943
10.399,8.987
10.315,8.938
10.131,8.89
10.104,8.774
10.014,8.721
9.981,8.746
9.814,8.669
9.694,8.611
9.645,8.58
9.501,8.509
9.328,8.369
9.231,8.311
9.257,8.253
9.022,8.189
8.943,8.117
8.987,7.959
8.938,7.799
8.89,7.805
8.774,7.749
8.721,7.658
8.746,7.461
8.669,7.458
8.611,7.378
8.58,7.32
8.509,7.202
8.369,7.193
8.311,7.034
8.253,6.9
8.189,6.77
8.117,6.623
7.959,6.565
7.799,6.574
7.805,6.558
7.749,6.449
7.658,6.365
7.461,6.303
7.458,6.263
7.378,6.217
7.32,6.209
7.202,6.086
7.193,6.055
7.034,6.013
6.9,5.949
6.77,5.947
6.623,5.928
6.565,5.855
6.574,5.789
6.558,5.742
6.449,5.679
6.365,5.596
6.303,5.54
6.263,5.508
6.217,5.479
6.209,5.396
6.086,5.337
6.055,5.278
6.013,5.272
5.949,5.216
5.947,5.184
5.928,5.147
5.855,5.129
5.789,5.074
5.742,5.023
5.679,4.95
5.596,4.925
5.54,4.913
5.508,4.813
5.479,4.753
5.396,4.75
5.337,4.758
5.278,4.821
5.272,4.777
5.216,4.812
5.184,4.808
5.147,4.73
5.129,4.709
5.074,4.618
5.023,4.628
4.95,4.59
4.925,4.602
4.913,4.637
4.813,4.662
4.753,4.718
4.75,4.805
4.758,4.898
4.821,5.003
4.777,5.178
4.812,5.249
4.808,5.285
4.73,5.334
4.709,5.451
4.618,5.569
4.628,5.674
4.59,5.845
4.602,5.898
4.637,5.944
4.662,5.939
4.718,6.063
4.805,6.222
4.898,6.458
5.003,6.649
5.178,6.679
5.249,6.741
5.285,6.85
5.334,6.913
5.451,7.018
5.569,7.109
5.674,7.322
5.845,7.451
5.898,7.508
5.944,7.628
5.939,7.711
6.063,7.738
6.222,7.772
6.458,7.799
6.649,7.872
6.679,7.995
6.741,8.022
6.85,8.076
6.913,8.202
7.018,8.383
7.109,8.533
7.322,8.734
7.451,8.891
7.508,8.968
7.628,8.972
7.711,9.016
7.738,9.106
7.772,9.169
7.799,9.3
7.872,9.373
7.995,9.456
8.022,9.521
8.076,9.522
8.202,9.593
8.383,9.647
8.533,9.686
8.734,9.717
8.891,9.745
8.968,9.827
8.972,9.888
9.016,9.939
9.106,9.958
9.169,10.005
9.3,10.002
9.373,10.078
9.456,10.155
9.521,10.274
9.522,10.347
9.593,10.48
9.647,10.517
9.686,10.673
9.717,10.797
9.745,10.913
9.827,10.995
9.888,11.164
9.939,11.24
9.958,11.247
10.005,11.354
10.002,11.524
10.078,11.539
10.155,11.74
10.274,11.78
10.347,11.854
10.48,12.051
10.517,12.05
10.673,12.013
10.797,11.943
10.913,11.928
10.995,11.974
11.164,11.976
11.24,12.104
11.247,12.205
11.354,12.279
11.524,12.351
11.539,12.311
11.74,12.31
11.78,12.358
11.854,12.398
12.051,12.457
12.05,12.558
12.013,12.67
11.943,12.896
11.928,12.915
11.974,12.926
11.976,13.051
12.104,13.176
12.205,13.169
12.279,13.173
12.351,13.184
12.311,13.153
12.31,13.177
12.358,13.212
12.398,13.221
12.457,13.331
12.558,13.403
12.67,13.489
12.896,13.509
12.915,13.482
12.926,13.506
13.051,13.637
13.176,13.609
13.169,13.59
13.173,13.669
13.184,13.66
13.153,13.769
13.177,13.745
13.212,13.767
13.221,13.932
13.331,13.998
13.403,13.968
13.489,13.999
13.509,14.067
13.482,14.117
13.506,14.155
13.637,14.16
13.609,14.158
13.59,14.157
13.669,14.217
13.66,14.198
13.769,14.319
13.745,14.221
13.767,14.265
13.932,14.284
13.998,14.302
13.968,14.404
13.999,14.379
14.067,14.493
14.117,14.493
14.155,14.476
14.16,14.49
14.158,14.489
14.157,14.467
14.217,14.477
14.198,14.47
14.319,14.571
14.221,14.49
14.265,14.466
14.284,14.517
14.302,14.47
14.404,14.46
14.379,14.472
14.493,14.44
14.493,14.545
14.476,14.554
14.49,14.646
14.489,14.673
14.467,14.704
14.477,14.654
14.47,14.656
14.571,14.578
14.49,14.553
14.466,14.542
14.517,14.592
14.47,14.619
14.46,14.602
14.472,14.676
14.44,14.673
14.545,14.606
14.554,14.504
14.646,14.458
14.673,14.438
14.704,14.423
14.654,14.501
14.656,14.483
14.578,14.449
14.553,14.475
14.542,14.475
14.592,14.431
14.619,14.451
14.602,14.521
14.676,14.548
14.673,14.529
14.606,14.557
14.504,14.423
14.458,14.33
14.438,14.4
14.423,14.35
14.501,14.397
14.483,14.254
14.449,14.22
14.475,14.241
14.475,14.26
14.431,14.261
14.451,14.232
14.521,14.264
14.548,14.232
14.529,14.157
14.557,14.138
14.423,14.077
14.33,14.035
14.4,13.953
14.35,13.959
14.397,13.929
14.254,13.926
14.22,13.896
14.241,13.765
14.26,13.78
14.261,13.727
14.232,13.709
14.264,13.636
14.232,13.597
14.157,13.414
14.138,13.388
14.077,13.269
14.035,13.21
13.953,13.218
13.959,13.213
13.929,13.179
13.926,13.101
13.896,13.085
13.765,13.038
13.78,12.969
13.727,12.872
13.709,12.781
13.636,12.726
13.597,12.695
13.414,12.658
13.388,12.636
13.269,12.575
13.21,12.538
13.218,12.425
13.213,12.415
13.179,12.391
13.101,12.427
13.085,12.283
13.038,12.223
12.969,12.106
12.872,12.098
12.781,12.105
12.726,12.044
12.695,12.04
12.658,11.982
12.636,11.829
12.575,11.763
12.538,11.762
12.425,11.748
12.415,11.624
12.391,11.528
12.427,11.458
12.283,11.333
12.223,11.326
12.106,11.259
12.098,11.161
12.105,11.011
12.044,10.956
12.04,10.921
11.982,10.811
11.829,10.726
11.763,10.595
11.762,10.557
11.748,10.436
11.624,10.377
11.528,10.3
11.458,10.231
11.333,10.131
11.326,10.087
11.259,10.029
11.161,9.897
11.011,9.732
10.956,9.697
10.921,9.643
10.811,9.532
10.726,9.27
10.595,9.206
10.557,9.144
10.436,8.962
10.377,8.916
10.3,8.801
10.231,8.688
10.131,8.537
10.087,8.37
10.029,8.253
9.897,8.144
9.732,7.955
9.697,7.765
9.643,7.704
9.532,7.609
9.27,7.549
9.206,7.444
9.144,7.299
8.962,7.259
8.916,7.198
8.801,7.067
8.688,7.048
8.537,6.999
8.37,6.925
8.253,6.909
8.144,6.808
7.955,6.805
7.765,6.75
7.704,6.718
7.609,6.693
7.549,6.661
7.444,6.572
7.299,6.61
7.259,6.52
7.198,6.462
7.067,6.298
7.048,6.17
6.999,6.071
6.925,5.945
6.909,5.873
6.808,5.857
6.805,5.843
6.75,5.779
6.718,5.649
6.693,5.52
6.661,5.418
6.572,5.451
6.61,5.438
6.52,5.331
6.462,5.255
6.298,5.18
6.17,5.12
6.071,5.015
5.945,4.98
5.873,4.952
5.857,4.84
5.843,4.843
5.779,4.838
5.649,4.799
5.52,4.716
5.418,4.649
5.451,4.582
5.438,4.592
5.331,4.597
5.255,4.527
5.18,4.425
5.12,4.382
5.015,4.367
4.98,4.351
4.952,4.333
4.84,4.353
4.843,4.338
4.838,4.346
4.799,4.369
4.716,4.445
4.649,4.514
4.582,4.555
4.592,4.525
4.597,4.523
4.527,4.576
